,code,year,month,day,type,acid,phosphate,OM,Mg,K,Ca,EC,ymd,cnt,longitude,latitude
14330,5011031024,2020,9,18,2,8,370.6,17.9,5.55,1.047,10.38,0.55,9/18/2020,1,126.2116087,33.36174408
14331,5011031024,2020,9,18,2,6.8,647.8,17.9,2.57,0.975,6.75,0.44,9/18/2020,1,126.2100651,33.36194975
14332,5011031024,2020,9,18,2,5.1,734.7,21.4,1.22,1.26,2.77,0.56,9/18/2020,1,126.2042823,33.36130028
14334,5011031024,2020,9,18,2,5.5,707.8,21.9,1.11,1.01,2.74,0.46,9/18/2020,1,126.1978516,33.35929514
14335,5011031024,2020,9,18,2,6.6,446.9,28.9,2.98,0.745,5.99,0.37,9/18/2020,1,126.2012256,33.35189302
14336,5011031024,2020,9,18,2,6.5,641.2,28.4,3.81,1.419,8.87,0.47,9/18/2020,1,126.2074478,33.34818263
14337,5011031024,2021,6,8,4,6.5,616,119,1.6,0.89,11,0.2,6/8/2021,1,126.2099387,33.35331459
14338,5011031024,2021,6,23,2,6,784,42,1.4,1.78,2.6,0.3,6/23/2021,1,126.2121631,33.35094347
14339,5011031024,2021,9,9,2,5.5,179,10,1.6,0.15,3.7,1.29,9/9/2021,1,126.2076847,33.36775669
14340,5011031024,2021,9,9,2,6.5,617,15,2.5,0.2,6.6,0.85,9/9/2021,1,126.2100162,33.36962088
14341,5011031024,2021,3,29,2,5.6,237,21,2.1,0.23,2.2,0.3,3/29/2021,1,126.2141594,33.36628786
14342,5011031024,2021,6,8,2,6.9,10,77,2,0.48,9.6,0.3,6/8/2021,1,126.205993,33.35681211
14343,5011031024,2021,7,9,2,6.1,1147,49,3.4,2.13,7.8,1.7,7/9/2021,1,126.2306804,33.34965372
14344,5011031024,2021,2,15,3,7.1,167,39,2.7,0.84,6,0.6,2/15/2021,1,126.2216693,33.35420993
14345,5011031024,2021,2,15,3,7.6,260,25,2.8,0.61,6.2,0.5,2/15/2021,1,126.2224944,33.35432997
14346,5011031024,2021,5,12,3,5.2,954.9,19.6,3.74,2.37,6.2,2.86,5/12/2021,1,126.2204397,33.35354676
14347,5011031024,2021,7,13,3,6.7,1146.4,68.6,5.37,2.99,12.85,1.03,7/13/2021,1,126.2297851,33.35131657
14349,5011031024,2021,9,9,3,5,655,29,1.3,0.63,1.9,1.75,9/9/2021,1,126.2292037,33.34905762
14350,5011031024,2021,9,9,3,4.7,459,33,1.7,0.75,2.8,4.14,9/9/2021,1,126.228916,33.34887453
14351,5011031024,2021,9,9,3,5.7,634,39,3,1.06,5.7,3.26,9/9/2021,1,126.2296296,33.34857692
14352,5011031024,2021,12,28,3,5.6,1433,209,7.5,4.27,14.3,16.75,12/28/2021,1,126.2234815,33.35353354
14353,5011031024,2021,7,9,4,5.5,916,62,3.4,3.55,9.8,2.3,7/9/2021,1,126.2297851,33.35131657
14354,5011031024,2021,7,9,4,5.1,593,146,1.7,0.81,8.3,1,7/9/2021,1,126.2280859,33.35102625
14355,5011031024,2021,7,9,4,5.3,732,115,1.2,0.75,6.7,0.8,7/9/2021,1,126.2273453,33.35026196
14356,5011031024,2021,7,9,4,6,887,49,2.9,2.22,7.6,1.6,7/9/2021,1,126.2289744,33.34971382
14357,5011031024,2021,7,9,4,5.7,980,59,2.8,1.74,6.4,2.2,7/9/2021,1,126.2281692,33.34943212
14358,5011031024,2021,7,9,4,6.2,400,40,2.4,2.44,8.4,0.6,7/9/2021,1,126.2269586,33.35059892
14359,5011031024,2021,7,9,4,4.9,56,26,5.1,1.31,6.2,0.6,7/9/2021,1,126.227106,33.34944895
14360,5011031024,2022,8,30,2,6.4,550,14,2,0.48,5.7,0.24,8/30/2022,1,126.2100162,33.36962088
14361,5011031024,2022,8,30,2,5.9,119,7,1.6,0.38,3.3,0.35,8/30/2022,1,126.2076847,33.36775669
14362,5011031024,2022,2,4,2,5.4,986,22,1.7,1.27,5.1,2.85,2/4/2022,1,126.2032937,33.36136435
14363,5011031024,2022,6,24,4,5.4,792,82,1.8,0.95,7.8,0.58,6/24/2022,1,126.2099387,33.35331459
14364,5011031024,2022,6,24,4,5.7,775,56,1.3,1.02,5.8,0.48,6/24/2022,1,126.2103554,33.35313214
14366,5011031024,2022,1,11,2,4.7,1030,28,0.9,1.08,6.8,1.58,1/11/2022,1,126.203288,33.35733854
14367,5011031024,2022,5,31,2,4.6,667,29,1,1.14,2.1,1.51,5/31/2022,1,126.2148998,33.3486603
14368,5011031024,2022,5,31,2,5.3,849,21,1.3,0.98,3.1,1.23,5/31/2022,1,126.2059888,33.3621156
14369,5011031024,2022,5,31,2,5.8,618,30,1,1.06,3.3,0.43,5/31/2022,1,126.2121631,33.35094347
14370,5011031024,2022,5,31,2,7.1,18,59,1.7,0.4,13.1,0.56,5/31/2022,1,126.205993,33.35681211
14371,5011031024,2022,5,31,2,5,869,21,0.9,1,3,1.26,5/31/2022,1,126.2185798,33.35631892
14372,5011031024,2022,5,31,2,5.8,748,18,1.8,1.38,3.9,1.05,5/31/2022,1,126.2153794,33.34910989
14373,5011031024,2022,5,31,2,6.7,786,28,3.4,1.66,8.3,1.31,5/31/2022,1,126.2159281,33.35844898
14374,5011031024,2022,5,31,2,6,547,23,3.7,1.55,8.2,2,5/31/2022,1,126.2155756,33.35764668
14375,5011031024,2022,5,31,2,6.1,1130,22,1.1,0.97,3.7,0.63,5/31/2022,1,126.2092028,33.36409266
14376,5011031024,2022,5,31,2,6.3,851,19,2.5,1.32,5.2,1.16,5/31/2022,1,126.2115578,33.36305079
14377,5011031024,2022,5,31,2,4.6,1101,15,0.4,0.54,1.2,1.18,5/31/2022,1,126.2094596,33.36357146
14379,5011031024,2022,5,31,2,6.8,909,24,2.8,1.75,7.5,2.41,5/31/2022,1,126.2068469,33.36220349
14380,5011031024,2022,5,31,2,6.8,864,21,2.9,1.45,6.4,1.03,5/31/2022,1,126.207064,33.36235644
14381,5011031024,2022,5,31,2,4.5,832,17,1.1,1.1,2.6,1.86,5/31/2022,1,126.2091109,33.35944212
14383,5011031024,2022,8,2,2,4.8,429,15,1,0.5,2.7,1.2,8/2/2022,1,126.2100802,33.36485603
14384,5011031024,2022,1,7,3,6.9,714,48,4.1,1.88,7.6,1.76,1/7/2022,1,126.2243057,33.35375445
14385,5011031024,2022,1,7,3,5.9,709,47,1.4,1.31,4.9,1.77,1/7/2022,1,126.2224591,33.35371017
14386,5011031024,2022,2,23,3,6,1238,34,2.7,2.51,6.7,2.3,2/23/2022,1,126.2215973,33.35982559
14387,5011031024,2022,2,23,3,6.4,501,21,3,1.2,6.6,1.19,2/23/2022,1,126.2215973,33.35982559
14388,5011031024,2022,5,31,3,6.3,379,12,4.9,0.67,5.7,1.15,5/31/2022,1,126.2116715,33.36555712
14389,5011031024,2022,7,29,3,4.8,658,55,1.3,0.97,2.7,0.98,7/29/2022,1,126.2284771,33.35638126
14390,5011031024,2022,5,31,4,4.7,673,15,2.2,1.18,3.5,4.1,5/31/2022,1,126.2174706,33.35663407
14391,5011031024,2022,10,19,4,6.5,456,12,2.7,0.86,5.6,0.45,10/19/2022,1,126.2075084,33.35418446
14392,5011031024,2022,10,25,2,4.1,684.3,24.8,1.12,1.076,1.34,0.849,10/25/2022,1,126.2012256,33.35189302
14393,5011031024,2022,10,25,2,5.3,582.5,21.4,2.5,1.701,7.11,1.068,10/25/2022,1,126.2074478,33.34818263
14394,5011031024,2022,10,25,2,6.2,1476.8,64.5,6.19,3.737,14.47,4.917,10/25/2022,1,126.2295228,33.3518907
14395,5011031024,2022,10,25,2,4.7,279.9,20.5,1.36,0.807,2.68,0.557,10/25/2022,1,126.224178,33.35886739
14396,5011031024,2022,10,25,2,5.3,542.6,18.5,1.85,1.262,5.29,0.537,10/25/2022,1,126.2227642,33.36444778
14397,5011031024,2022,10,25,2,7.6,394.7,15.9,4.64,1.087,9.69,0.376,10/25/2022,1,126.2116087,33.36174408
14398,5011031024,2022,10,25,2,6.8,508.7,14,4.2,1.043,8.44,0.458,10/25/2022,1,126.2100651,33.36194975
14399,5011031024,2022,10,25,2,4.4,742.8,16.4,1.44,1.125,2.81,0.816,10/25/2022,1,126.2042823,33.36130028
14400,5011031024,2022,10,25,2,5.3,571.4,18.9,1.62,1.388,4.86,0.767,10/25/2022,1,126.1969206,33.36335593
14401,5011031024,2022,10,25,2,5.1,845.8,15.7,1.82,1.017,3.71,1.068,10/25/2022,1,126.1978516,33.35929514
14402,5011031024,2022,10,25,3,5.2,921.3,38.1,4.37,1.64,7,4.506,10/25/2022,1,126.2260108,33.35677064
14403,5011031025,2020,12,31,2,5.5,780,54,1.4,0.87,1.4,0.2,12/31/2020,1,126.2146047,33.34181732
14404,5011031025,2020,12,31,2,7.3,531,21,3.4,1.42,5.2,0.3,12/31/2020,1,126.2110373,33.34333707
14405,5011031025,2020,12,31,2,6.3,557,32,3.2,1.55,4.5,2.1,12/31/2020,1,126.202647,33.34937779
14406,5011031025,2020,12,31,2,6.7,373,31,2.9,1.15,4,0.3,12/31/2020,1,126.1966581,33.35417785
14407,5011031025,2020,12,31,2,6.3,552,29,1.5,1.83,3.5,0.3,12/31/2020,1,126.1952203,33.35690892
14408,5011031025,2020,12,31,2,5.3,465,30,1.7,1.52,3.2,1.3,12/31/2020,1,126.191392,33.36039105
14409,5011031025,2020,12,31,2,5.1,406,23,2.1,1.44,2,1,12/31/2020,1,126.1926034,33.35837694
14410,5011031025,2020,12,31,2,6.7,515,19,2.4,1.45,4.4,0.3,12/31/2020,1,126.1938709,33.35914819
14411,5011031025,2020,12,31,2,7.1,941,29,3.7,2.27,4.5,0.5,12/31/2020,1,126.1941554,33.35961264
14412,5011031025,2020,12,31,4,6.9,626,40,2.9,1.63,5.1,0.2,12/31/2020,1,126.2156065,33.34173286
14413,5011031025,2020,12,31,4,6.4,496,31,2.8,1.54,3.9,0.2,12/31/2020,1,126.2106308,33.3429221
14414,5011031025,2020,4,23,2,5.8,619,30,1.4,0.84,4.9,0.2,4/23/2020,1,126.2131997,33.34143959
14415,5011031025,2020,5,4,2,8,391,22,3,0.78,11.6,0.5,5/4/2020,1,126.1887549,33.35891553
14416,5011031025,2020,7,22,2,7.6,718,21,0.8,0.97,3.8,0.3,7/22/2020,1,126.1887549,33.35891553
14417,5011031025,2020,2,13,4,5.4,284,36,1.9,0.88,5,0.2,2/13/2020,1,126.2048038,33.34681081
14419,5011031025,2020,9,18,2,4.9,793.3,25.6,0.97,0.843,1.8,0.56,9/18/2020,1,126.1929846,33.36146429
14420,5011031025,2020,9,21,2,6.7,69.4,24,4.5,0.55,8.61,0.34,9/21/2020,1,126.1959284,33.35241295
14421,5011031025,2021,2,25,2,4.6,1557,39,0.9,1.37,0.7,1.6,2/25/2021,1,126.2043412,33.34864169
14422,5011031025,2021,7,22,2,5.2,255,72,1.6,0.74,0.2,0.2,7/22/2021,1,126.2153334,33.34303367
14425,5011031025,2021,4,7,3,4.9,1019,26,0.9,0.83,4.3,2.4,4/7/2021,1,126.1933114,33.35985041
14426,5011031025,2021,1,12,4,6.8,219,34,2.2,0.94,9.8,0.6,1/12/2021,1,126.2048038,33.34681081
14428,5011031025,2022,1,27,3,5.9,329,38,2.6,1.11,4.4,1.55,1/27/2022,1,126.2040359,33.34693365
14429,5011031025,2022,1,27,3,5.9,69,72,4.1,0.98,5.8,8.09,1/27/2022,1,126.2040359,33.34693365
14430,5011031025,2022,1,27,4,6.5,631,78,4.1,2.57,9.1,1.97,1/27/2022,1,126.2040359,33.34693365
14431,5011031025,2022,1,27,4,5.4,906,98,1.9,1.24,5.4,2.02,1/27/2022,1,126.2050565,33.34671218
14432,5011031025,2022,1,27,4,5.3,105,113,3.7,0.95,5.6,5.27,1/27/2022,1,126.2040359,33.34693365
14433,5011031025,2022,1,27,4,6.4,535,35,3.7,1.39,6.1,2.27,1/27/2022,1,126.2040359,33.34693365
14434,5011031025,2022,2,11,2,5.5,227,25,1.4,0.89,3.5,0.96,2/11/2022,1,126.2035055,33.34821213
14435,5011031025,2022,2,11,2,5.5,310,26,1.7,0.99,3.8,0.94,2/11/2022,1,126.2043412,33.34864169
14436,5011031025,2022,4,5,2,5.3,924,18,2.2,2.45,4.1,5.3,4/5/2022,1,126.1933114,33.35985041
14437,5011031025,2022,2,9,2,7.1,112,129,3.2,2.32,30,11.85,2/9/2022,1,126.2003023,33.35059375
14438,5011031025,2022,2,9,2,6.7,222,220,5.3,3.5,30,20,2/9/2022,1,126.2002532,33.34987333
14439,5011031025,2022,2,9,2,6.4,297,162,5.9,2.29,27.2,17.3,2/9/2022,1,126.1996885,33.3504312
14440,5011031025,2022,3,24,2,6.7,56,10,5.5,0.23,6,1.19,3/24/2022,1,126.1923137,33.35670369
14441,5011031025,2022,12,8,3,6.1,723,24,3.1,2.81,7.7,2.82,12/8/2022,1,126.213876,33.34307269
14442,5011031025,2022,10,25,2,6.7,251,17.5,5.69,0.66,8.45,0.56,10/25/2022,1,126.1927157,33.35667691
14443,5011031025,2022,10,25,2,6.3,517.6,12.3,3.2,1.138,6.71,0.838,10/25/2022,1,126.1959284,33.35241295
14444,5011031025,2022,10,25,2,5.4,239.6,17.9,3.33,1.144,6.59,1.024,10/25/2022,1,126.2005328,33.34895758
14445,5011031025,2022,10,25,2,5.3,177.1,15.8,2.59,0.841,4.8,0.363,10/25/2022,1,126.1929846,33.36146429
14446,5011031025,2022,10,25,2,6.2,632.8,20.6,2.57,1.491,8.24,0.376,10/25/2022,1,126.1953796,33.35767387
14447,5011031025,2022,10,25,4,6,126.2,19.2,2.6,0.941,6.4,0.15,10/25/2022,1,126.2132274,33.34233568
14448,5011031025,2022,10,25,4,4.5,403.3,32.3,2.38,1.127,4.11,0.785,10/25/2022,1,126.2108349,33.34506684
14449,5011031025,2022,10,25,4,5.5,422.2,25,2.04,0.928,5.18,0.394,10/25/2022,1,126.2050565,33.34671218
14450,5011031025,2022,10,25,4,5.5,85.4,47.9,2.98,0.538,5.37,0.266,10/25/2022,1,126.2081616,33.34634451
14451,5011031025,2022,10,25,4,5.2,323.9,29.9,1.59,0.676,4.51,0.203,10/25/2022,1,126.2175371,33.34428222
14452,5011031026,2020,12,31,2,5.5,1022,33,2.2,1.44,3.2,1.7,12/31/2020,1,126.2293774,33.34384208
14453,5011031026,2020,12,31,2,4.6,454,33,0.8,1.14,0.5,1.2,12/31/2020,1,126.2303747,33.34364757
14454,5011031026,2020,12,31,2,4.7,486,30,1.2,1.05,1,1,12/31/2020,1,126.2353162,33.34028079
14455,5011031026,2020,12,31,2,6.3,730,15,3,2.26,4.6,2.7,12/31/2020,1,126.2114077,33.3309837
14456,5011031026,2020,12,31,2,6.9,653,28,2.2,1.88,6.1,0.7,12/31/2020,1,126.2074631,33.30596409
14457,5011031026,2020,12,31,2,6.8,586,23,2.7,1.29,3.7,1,12/31/2020,1,126.2079282,33.3057871
14458,5011031026,2020,12,31,2,8.1,472,27,2.9,1.7,5.9,1.3,12/31/2020,1,126.2211487,33.29929494
14459,5011031026,2020,12,31,3,6.9,560,42,2.6,2.54,5.2,2.5,12/31/2020,1,126.2185711,33.3076365
14460,5011031026,2020,12,31,4,5.7,692,73,3,1.1,4.1,0.3,12/31/2020,1,126.2284257,33.34570544
14461,5011031026,2020,12,31,4,6.4,739,27,2,1.27,4.1,0.2,12/31/2020,1,126.2124318,33.33159265
14462,5011031026,2020,12,31,4,6.2,886,86,2.4,1.46,4,0.4,12/31/2020,1,126.2174955,33.30744003
14463,5011031026,2020,1,10,4,5.4,259,87,1.6,0.99,4.2,0.4,1/10/2020,1,126.230343,33.34517224
14464,5011031026,2020,1,10,4,7.3,288,80,4.9,2.51,15.9,0.8,1/10/2020,1,126.2248214,33.33478975
14465,5011031026,2020,1,30,2,5.6,506,23,0.8,1.07,1.8,0.3,1/30/2020,1,126.210071,33.30727594
14466,5011031026,2020,1,30,2,5.8,181,23,0.9,1.12,2.2,0.4,1/30/2020,1,126.2229724,33.29326194
14467,5011031026,2020,1,30,2,4.5,404,19,1,1.39,2.3,0.2,1/30/2020,1,126.2083249,33.30336487
14468,5011031026,2020,1,30,2,4.5,380,31,0.2,0.76,0.6,0.3,1/30/2020,1,126.2100032,33.31548527
14469,5011031026,2020,3,12,2,7.4,343,19,2.6,2.08,10,0.3,3/12/2020,1,126.2084524,33.32717839
14470,5011031026,2020,6,5,2,5.8,59,112,2.3,0.48,3.9,0.1,6/5/2020,1,126.217336,33.32318381
14471,5011031026,2020,8,25,2,7.6,618,16,2.8,1.81,5.2,0.2,8/25/2020,1,126.2198985,33.29438871
14472,5011031026,2020,8,25,2,6.9,613,13,1.4,1.22,1.9,0.1,8/25/2020,1,126.2218411,33.29501542
14473,5011031026,2020,8,25,2,7.5,772,21,2.7,1.3,2.2,0.2,8/25/2020,1,126.2228425,33.2937781
14474,5011031026,2020,9,16,2,5.5,495,12,2.1,2.01,2.9,0.3,9/16/2020,1,126.2359254,33.34806585
14475,5011031026,2020,9,23,2,5.9,557,16,1.9,1.01,3.1,0.2,9/23/2020,1,126.2222766,33.29967067
14476,5011031026,2020,9,23,2,5.9,504,15,2.8,1.12,3.8,0.2,9/23/2020,1,126.2221847,33.299309
14477,5011031026,2020,9,23,2,6.5,251,23,0.6,1.61,7.3,0.2,9/23/2020,1,126.2173861,33.30226588
14478,5011031026,2020,11,3,2,6.7,758,41,1.8,1.13,10.3,1.4,11/3/2020,1,126.2212331,33.28953943
14479,5011031026,2020,11,3,2,5.4,706,40,1.5,1.89,5.6,1.8,11/3/2020,1,126.2206823,33.28878954
14480,5011031026,2020,11,13,2,5.8,10,28,3.3,0.35,2.1,0.2,11/13/2020,1,126.2160861,33.30601474
14481,5011031026,2020,12,7,2,5.9,10,25,3.3,0.23,5.1,0.3,12/7/2020,1,126.2361536,33.34675128
14482,5011031026,2020,12,7,2,5.9,10,22,3.1,0.2,5,0.2,12/7/2020,1,126.2360102,33.34710184
14483,5011031026,2020,12,7,2,6.1,713,34,3.7,1.91,4.7,1.3,12/7/2020,1,126.2173088,33.33349537
14484,5011031026,2020,12,7,2,5.5,296,63,2.7,1.46,4.4,0.6,12/7/2020,1,126.216947,33.33335064
14485,5011031026,2020,12,18,2,5.2,125,53,0.3,0.54,0.8,0.5,12/18/2020,1,126.2283153,33.34443369
14486,5011031026,2020,12,18,2,5.8,258,42,0.6,0.75,5.3,0.5,12/18/2020,1,126.2182532,33.33863698
14487,5011031026,2020,1,10,3,5.9,1889,125,1.8,3.84,9.9,3.36,1/10/2020,1,126.2095101,33.32291697
14488,5011031026,2020,2,13,3,5.9,266,18,3.9,1.22,7.3,0.3,2/13/2020,1,126.2155857,33.33165814
14489,5011031026,2020,2,25,3,4.9,421,98,2,1.29,8,1.8,2/25/2020,1,126.2277554,33.33995298
14490,5011031026,2020,2,25,3,5.2,621,109,2.8,1.76,9.1,0.8,2/25/2020,1,126.2279896,33.34027504
14491,5011031026,2020,2,25,3,5.8,329,87,2.7,1.45,8.9,0.4,2/25/2020,1,126.2303294,33.33941781
14492,5011031026,2020,2,25,3,7.2,170,88,0.2,1.93,19,0.5,2/25/2020,1,126.2273932,33.34001826
14493,5011031026,2020,2,27,3,5.5,693,58,2.8,3.52,6.3,1.3,2/27/2020,1,126.2188521,33.29208954
14494,5011031026,2020,4,23,3,5.3,519,89,1.4,0.7,2.4,0.8,4/23/2020,1,126.2330497,33.34028926
14495,5011031026,2020,4,23,3,5.2,483,91,4.5,1.41,9.5,0.4,4/23/2020,1,126.2334887,33.33978293
14496,5011031026,2020,7,28,3,6.1,1646,89,2,3.74,7,1.9,7/28/2020,1,126.2333683,33.35069311
14497,5011031026,2020,7,28,3,6.2,1935,101,6.4,2.19,1.5,3.7,7/28/2020,1,126.232853,33.35114929
14498,5011031026,2020,12,11,3,6.6,993,45,4.7,3.12,5.3,4.5,12/11/2020,1,126.2289519,33.34354651
14499,5011031026,2020,12,11,3,6.1,731,5,2.7,2.34,6.5,2.6,12/11/2020,1,126.2289519,33.34354651
14500,5011031026,2020,1,23,4,5.8,219,22,2.5,2.77,8.1,0.44,1/23/2020,1,126.2114465,33.32519904
14501,5011031026,2020,1,23,4,5.3,120,13,2.9,2.2,6,0.99,1/23/2020,1,126.2112113,33.32573959
14502,5011031026,2020,1,23,4,5.4,207,26,4.7,2.25,8.7,0.52,1/23/2020,1,126.2109188,33.32555372
14503,5011031026,2020,1,23,4,6.1,250,11,0.2,0.06,0.5,1.13,1/23/2020,1,126.2111499,33.32512251
14504,5011031026,2020,4,23,4,6.4,548,97,3.4,1.1,7.6,0.2,4/23/2020,1,126.2334396,33.34018123
14505,5011031026,2020,5,4,4,6.6,263,13,1.8,1.33,9.4,1.3,5/4/2020,1,126.2221155,33.29795383
14506,5011031026,2020,6,5,4,5.9,33,134,2.7,0.56,4,0.1,6/5/2020,1,126.2142294,33.31028569
14507,5011031026,2020,7,1,4,5.5,550.9,70.6,3.22,2.17,9.4,2.2,7/1/2020,1,126.231282,33.34645877
14508,5011031026,2020,7,17,4,6,674,25,2.5,1.25,7.1,0.3,7/17/2020,1,126.2168894,33.30797104
14509,5011031026,2020,7,17,4,6.1,1082,136,3.3,1.61,11.4,0.7,7/17/2020,1,126.2174955,33.30744003
14510,5011031026,2020,9,16,4,7.1,97,106,3.3,1.33,9.7,0.6,9/16/2020,1,126.2230408,33.34773138
14511,5011031026,2020,12,11,4,6,719,29,2.4,1.52,4.8,0.4,12/11/2020,1,126.2213891,33.33136863
14512,5011031026,2020,9,18,2,5.3,241.7,80.7,0.73,1.146,3.6,0.63,9/18/2020,1,126.2312964,33.34196405
14513,5011031026,2020,9,18,2,6.5,587.9,24.1,2.14,1.392,7.7,0.47,9/18/2020,1,126.2321946,33.35209361
14514,5011031026,2020,9,18,2,6.9,57.3,22,2.46,0.663,7.44,0.24,9/18/2020,1,126.2196682,33.33855878
14515,5011031026,2020,9,18,2,6.7,879.8,38.4,3.41,1.693,9.94,0.44,9/18/2020,1,126.2225467,33.33402928
14516,5011031026,2020,9,18,2,5.3,235,43.8,1.23,0.782,3.33,0.4,9/18/2020,1,126.2160386,33.32978712
14517,5011031026,2020,9,18,2,6.6,280.8,34.8,4.05,1.408,7.12,0.4,9/18/2020,1,126.2191518,33.32743355
14518,5011031026,2020,9,21,2,5.5,729.5,21.6,1.5,1.404,3.85,0.36,9/21/2020,1,126.2198985,33.29438871
14519,5011031026,2020,9,21,2,5.4,594.5,29,1.26,1.341,3.08,0.29,9/21/2020,1,126.2157578,33.30680751
14520,5011031026,2020,9,25,2,5.6,535.3,57.7,1.42,1.886,6.93,0.77,9/25/2020,1,126.2255334,33.33669998
14521,5011031026,2021,10,13,2,5.6,454,28,2.1,1.25,5.2,2.57,10/13/2021,1,126.2206823,33.28878954
14522,5011031026,2021,7,14,4,6.1,1044,68,2.5,2.46,6.5,0.6,7/14/2021,1,126.2174955,33.30744003
14523,5011031026,2021,7,14,4,7.1,1492,84,4.6,2.48,11.2,0.8,7/14/2021,1,126.2168894,33.30797104
14524,5011031026,2021,7,27,2,7.3,940,101,2.4,0.01,5.7,0.4,7/27/2021,1,126.2228425,33.2937781
14525,5011031026,2021,7,27,2,6.9,682,96,1.4,0.21,5.5,0.3,7/27/2021,1,126.2218411,33.29501542
14526,5011031026,2021,7,27,2,6.9,810,96,2.2,0.91,5.3,0.4,7/27/2021,1,126.2198985,33.29438871
14527,5011031026,2021,8,9,2,5.4,414,28,1.7,2.82,6.2,0.3,8/9/2021,1,126.2365007,33.3473876
14528,5011031026,2021,10,13,2,7,706,27,3.1,1.43,9.5,1.88,10/13/2021,1,126.2212331,33.28953943
14529,5011031026,2021,11,5,2,6.2,317,18,1.9,1.44,3.8,2.77,11/5/2021,1,126.2119765,33.32460177
14530,5011031026,2021,2,5,4,7.4,995,136,1.7,0.58,14.8,0.7,2/5/2021,1,126.2372955,33.3451302
14531,5011031026,2021,2,5,4,7.4,277,68,1,0.64,10.3,0.7,2/5/2021,1,126.2250165,33.33450246
14532,5011031026,2021,2,25,2,7.5,619,20,2.5,1.46,5.6,0.1,2/25/2021,1,126.2118787,33.30748838
14533,5011031026,2021,2,25,2,5,1180,33,0.9,1.93,0.7,1.5,2/25/2021,1,126.2171349,33.30386923
14534,5011031026,2021,2,25,2,7.1,2318,34,3.4,2.3,4.7,0.3,2/25/2021,1,126.2100032,33.31548527
14535,5011031026,2021,2,25,2,4.9,2049,26,1.3,2.8,1.8,1.6,2/25/2021,1,126.210071,33.30727594
14536,5011031026,2021,2,25,2,5.5,2068,28,2.2,2.32,3.6,1.5,2/25/2021,1,126.2083249,33.30336487
14537,5011031026,2021,2,25,2,5.6,2022,25,2.3,2.13,3.4,1.4,2/25/2021,1,126.2229724,33.29326194
14538,5011031026,2021,3,29,2,5.9,781,26,2.8,2.3,4.3,1.6,3/29/2021,1,126.2210111,33.29826184
14539,5011031026,2021,3,29,2,6.4,786,26,2.6,1.86,5.7,1.8,3/29/2021,1,126.2176807,33.29643835
14540,5011031026,2021,6,8,2,7,283,30,2.6,1.37,5.7,0.4,6/8/2021,1,126.2147307,33.3350714
14541,5011031026,2021,7,14,2,6.2,442,18,1.5,0.55,5,0.4,7/14/2021,1,126.2207781,33.30741071
14542,5011031026,2021,7,14,2,5.9,514,19,1.8,0.69,5.5,0.3,7/14/2021,1,126.2215036,33.30705083
14543,5011031026,2021,12,9,2,7.7,816.5,26.7,3.17,2.55,8.68,1,12/9/2021,1,126.2153842,33.29048854
14544,5011031026,2021,12,22,2,5.9,667,61,2.8,2.15,9.7,2.26,12/22/2021,1,126.2289136,33.33541695
14545,5011031026,2021,12,22,2,4.8,508,20,1.9,1.67,3.3,1.61,12/22/2021,1,126.2223085,33.33298807
14546,5011031026,2021,12,22,2,4.7,396,19,2.3,1.34,3.8,1.81,12/22/2021,1,126.2220448,33.33289337
14547,5011031026,2021,2,4,3,5.4,358,48,2.3,2.51,4,3,2/4/2021,1,126.212868,33.31319113
14548,5011031026,2021,2,18,3,5.8,390,26,2.7,3.99,4.2,1.9,2/18/2021,1,126.2188521,33.29208954
14549,5011031026,2021,3,29,3,4.8,1227,52,2.5,1.58,2.6,0.9,3/29/2021,1,126.229695,33.33837885
14550,5011031026,2021,4,27,3,6.9,451.1,27.7,5.39,1.14,9.23,0.92,4/27/2021,1,126.2283331,33.33308777
14551,5011031026,2021,4,27,3,6.4,578,18.9,5.19,1.62,8.66,1.45,4/27/2021,1,126.236311,33.3425867
14552,5011031026,2021,7,13,3,5.7,659.6,54.1,2.87,1.83,8.97,1.35,7/13/2021,1,126.2228087,33.34462331
14553,5011031026,2021,7,13,3,6.2,737.9,63.7,3.45,1.9,11.8,0.67,7/13/2021,1,126.2238391,33.34485244
14554,5011031026,2021,7,13,3,6.9,1343.2,60.1,4.1,2.77,18.14,0.87,7/13/2021,1,126.2339255,33.33096081
14555,5011031026,2021,12,7,3,4.9,297,31,3,2.04,4.6,7.2,12/7/2021,1,126.2259298,33.33064941
14556,5011031026,2021,12,7,3,5,219,24,2.6,1.73,4.8,4.22,12/7/2021,1,126.2259298,33.33064941
14557,5011031026,2021,12,7,3,5.6,155,29,2.6,3.16,5.4,6.21,12/7/2021,1,126.2259298,33.33064941
14558,5011031026,2021,2,8,4,5.9,439,62,1.5,0.94,3.3,0.2,2/8/2021,1,126.232451,33.33303899
14559,5011031026,2021,5,11,4,5.8,10,53,1.3,0.18,2.2,0.1,5/11/2021,1,126.2142294,33.31028569
14560,5011031026,2021,6,7,4,6.3,681,38,2,1.56,10.2,0.4,6/7/2021,1,126.2097367,33.30588201
14561,5011031026,2021,8,12,4,7.9,231,59.7,3.6,1.08,7,0.5,8/12/2021,1,126.2335847,33.3331485
14562,5011031026,2022,5,24,2,6.4,531.9,24.1,1.12,1.146,4.57,1.021,5/24/2022,1,126.204344,33.31864406
